,,,,,,,,,,,
#EJECUCIÓN GASTOS - EJERCICIO 2015,,,,,,,,,,,
,,,,,,,,,,,
#Org.,Prog.,Econ.,Denominación,,Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
,926,21609,Comunicaciones internas. Registros Absis,Comunicaciones internas. Registros Absis,,926,2,29890.63,0,29890.63,203.89
,,,,,,,,,,,
,926,22001,"Comunicaciones internas..Prensa, revistas, libros y otras publicaciones","Comunicaciones internas..Prensa, revistas, libros y otras publicaciones",,926,2,0,0,0,5037.72
,,,,,,,,,,,
,926,22002,"Comunicaciones internas. Material, informático no inventariable","Comunicaciones internas. Material, informático no inventariable",,926,2,3000,0,3000,2658.06
,,,,,,,,,,,
,926,22203,Comunicaciones.Informáticas ADSL,Comunicaciones.Informáticas ADSL,,926,2,25000,0,25000,25671.14
,,,,,,,,,,,
,926,22205,Comunicaciones Correos electronicos y alojamiento  página web,Comunicaciones Correos electronicos y alojamiento  página web,,926,2,700,0,700,580.8
,,,,,,,,,,,
,926,22206,Comunicaciones Teléfonos fijos,Comunicaciones Teléfonos fijos,,926,2,181000,0,181000,119805.23
,,,,,,,,,,,
,926,22207,Comunicaciones Teléfonos  móviles,Comunicaciones Teléfonos  móviles,,926,2,43000,0,43000,40229.37
,,,,,,,,,,,
,926,22208,Comunicaciones Renovación fireware,Comunicaciones Renovación fireware,,926,2,2000,0,2000,0
,,,,,,,,,,,
,926,22299,Comunicaciones internas. Otros gastos en comunicaciones,Comunicaciones internas. Otros gastos en comunicaciones,,926,2,8000,0,8000,4321.93
,,,,,,,,,,,
,926,22771,Comunicaciones internas..Auditoría e Inventario -Informático,Comunicaciones internas..Auditoría e Inventario -Informático,,926,2,0,0,0,0
,,,,,,,,,,,
,926,62309,Comunicaciones internas..Móviles corporación,Comunicaciones internas..Móviles corporación,,926,62309,0,12499,12499,11461.95
,,,,,,,,,,,
,926,62606,Comunicaciones internas. Adquisicion Software,Comunicaciones internas. Adquisicion Software,,926,62606,45000,0,45000,11169.39
,,,,,,,,,,,
,926,63602,Comunicaciones internas. Adquisición Equipos para procesos de información,Comunicaciones internas. Adquisición Equipos para procesos de información,,926,63602,20000,0,20000,9630.37
,,,,,,,,,,,
,931,12000,Política económica y fiscal. Sueldos del Grupo A1,Política económica y fiscal. Sueldos del Grupo A1,,931,1,15526.7,0,15526.7,22218.86
,,,,,,,,,,,
,931,12003,Política económica y fiscal. Sueldos del Grupo C1,Política económica y fiscal. Sueldos del Grupo C1,,931,1,30240.84,0,30240.84,27494.46
,,,,,,,,,,,
,931,12004,Política económica y fiscal. Sueldos del Grupo C2,Política económica y fiscal. Sueldos del Grupo C2,,931,1,33558,0,33558,28720.32
,,,,,,,,,,,
,931,12006,Política económica y fiscal. Trienios,Política económica y fiscal. Trienios,,931,1,18713.6,0,18713.6,22514.37
,,,,,,,,,,,
,931,12100,Política económica y fiscal. Complemento de destino,Política económica y fiscal. Complemento de destino,,931,1,47224.24,0,47224.24,39047.84
,,,,,,,,,,,
,931,12101,Política económica y fiscal. Complemento específico,Política económica y fiscal. Complemento específico,,931,1,110118.06,0,110118.06,117880.12
,,,,,,,,,,,
,931,22699,Política económica y fiscal..Otros gastos diversos,Política económica y fiscal..Otros gastos diversos,,931,2,1000,0,1000,0
,,,,,,,,,,,
,931,35200,Política económica y fiscal. Intereses de demora,Política económica y fiscal. Intereses de demora,,931,3,7000,0,7000,7229.78
,,,,,,,,,,,
,931,35900,Política económica y fiscal. Otros gastos financieros,Política económica y fiscal. Otros gastos financieros,,931,3,13000,1816.76,14816.76,12326.26
,,,,,,,,,,,
,931,35901,Política económica y fiscal..Gastos financieros TPV,Política económica y fiscal..Gastos financieros TPV,,931,3,6000,0,6000,2202.53
,,,,,,,,,,,
,931,62500,Política económica y fiscal. Mobiliario,Política económica y fiscal. Mobiliario,,931,62500,3000,2051.49,5051.49,5040.19
,,,,,,,,,,,
,932,12000,Gestión del sistema tributario. Sueldos del Grupo A1,Gestión del sistema tributario. Sueldos del Grupo A1,,932,1,15526.7,0,15526.7,0
,,,,,,,,,,,
,932,12001,Gestión del sistema tributario. Sueldos del Grupo A2,Gestión del sistema tributario. Sueldos del Grupo A2,,932,1,13425.72,0,13425.72,10535.74
,,,,,,,,,,,
,932,12003,Gestión del sistema tributario. Sueldos del Grupo C1,Gestión del sistema tributario. Sueldos del Grupo C1,,932,1,40321.12,0,40321.12,40715.39
,,,,,,,,,,,
,932,12004,Gestión del sistema tributario. Sueldos del Grupo C2,Gestión del sistema tributario. Sueldos del Grupo C2,,932,1,83895,0,83895,78444.2
,,,,,,,,,,,
,932,12006,Gestión del sistema tributario. Trienios,Gestión del sistema tributario. Trienios,,932,1,13732.86,0,13732.86,10208.9
,,,,,,,,,,,
,932,12100,Gestión del sistema tributario. Complemento de destino,Gestión del sistema tributario. Complemento de destino,,932,1,84623.98,0,84623.98,101837.01
,,,,,,,,,,,
,932,12101,Gestión del sistema tributario. Complemento específico,Gestión del sistema tributario. Complemento específico,,932,1,163232.16,0,163232.16,172261.88
,,,,,,,,,,,
,932,13100,Gestión del sistema tributario. Salario Base,Gestión del sistema tributario. Salario Base,,932,1,7678.58,0,7678.58,7678.58
,,,,,,,,,,,
,932,13102,Gestión del sistema tributario. Otras Remuneraciones,Gestión del sistema tributario. Otras Remuneraciones,,932,1,9361.94,0,9361.94,9361.94
,,,,,,,,,,,
,932,13106,Gestión del sistema tributario. Trienios,Gestión del sistema tributario. Trienios,,932,1,565.74,0,565.74,565.74
,,,,,,,,,,,
,934,12000,Gestión de la deuda y de la tesorería. Sueldos del Grupo A1,Gestión de la deuda y de la tesorería. Sueldos del Grupo A1,,934,1,15526.7,0,15526.7,13568.27
,,,,,,,,,,,
,934,12004,Gestión de la deuda y de la tesorería. Sueldos del Grupo C2,Gestión de la deuda y de la tesorería. Sueldos del Grupo C2,,934,1,25168.5,0,25168.5,25173.82
,,,,,,,,,,,
,934,12006,Gestión de la deuda y de la tesorería. Trienios,Gestión de la deuda y de la tesorería. Trienios,,934,1,5311.85,0,5311.85,5675.67
,,,,,,,,,,,
,934,12100,Gestión de la deuda y de la tesorería. Complemento de destino,Gestión de la deuda y de la tesorería. Complemento de destino,,934,1,27315.4,0,27315.4,27315.4
,,,,,,,,,,,
,934,12101,Gestión de la deuda y de la tesorería. Complemento específico,Gestión de la deuda y de la tesorería. Complemento específico,,934,1,56411.04,0,56411.04,56787.84
,,,,,,,,,,,
